2015/01/28 17:50:38.420 ::: Debug -- USB Device #0 is UNattached.

2015/01/28 18:44:42.117 ::: Debug -- USB Device #? is UNattached.

2015/01/28 18:44:42.164 ::: Debug -- USB Device #0 is UNattached.

2015/01/28 18:44:42.222 ::: Debug -- USB Device #1 is UNattached.

2015/01/28 18:44:42.275 ::: Debug -- USB Device #2 is UNattached.

2015/01/28 18:44:42.345 ::: Debug -- USB Device #3 is UNattached.

2015/01/28 18:44:42.398 ::: Debug -- USB Device #4 is UNattached.

2015/01/28 18:44:42.456 ::: Debug -- USB Device #5 is UNattached.

2015/01/28 18:44:42.548 ::: Debug -- USB Device #6 is UNattached.

2015/01/28 18:44:42.622 ::: Debug -- USB Device #7 is UNattached.

2015/01/28 18:44:42.690 ::: Debug -- USB Device #8 is UNattached.

2015/01/28 18:44:42.742 ::: Debug -- USB Device #9 is UNattached.

2015/01/28 18:44:47.751 ::: Debug -- USB Device #? is UNattached.

2015/01/28 18:44:47.803 ::: Debug -- USB Device #0 is attached.

2015/01/28 18:44:47.811 ::: Debug -- USB Device #0 is attached.

2015/01/28 18:44:47.859 ::: Debug -- USB Device #1 is UNattached.

2015/01/28 18:44:47.922 ::: Debug -- USB Device #2 is UNattached.

2015/01/28 18:44:47.990 ::: Debug -- USB Device #3 is UNattached.

2015/01/28 18:44:48.060 ::: Debug -- USB Device #4 is UNattached.

2015/01/28 18:44:48.073 ::: Debug -- Q-Berry CNT Hz
QBW v1.0.0
(C)2015 David Quesenberry - http:/
2015/01/28 18:44:48.135 ::: Debug -- USB Device #5 is UNattached.

2015/01/28 18:44:48.195 ::: Debug -- USB Device #6 is UNattached.

2015/01/28 18:44:48.277 ::: Debug -- USB Device #7 is UNattached.

2015/01/28 18:44:48.292 ::: Debug -- /www.QBytesWorld.com
USB Device Initialised. 
2015/01/28 18:44:48.349 ::: Debug -- USB Device #8 is UNattached.

2015/01/28 18:44:48.412 ::: Debug -- USB Device #9 is UNattached.

2015/01/28 18:44:48.428 ::: Debug --          0        12        D3        42        3B         0 -->    312,201,914     1,000,000  

2015/01/28 19:22:12.382 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:13.404 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:14.412 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:15.430 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:16.436 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:17.447 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:18.470 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:19.484 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:20.490 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:21.518 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:22.524 ::: Debug --          0         0         2        4B        3E         0 -->    149,237     1,000,000  

2015/01/28 19:22:23.540 ::: Debug --          0         0        59        D7        E8         0 -->    5,842,282     1,000,000  

2015/01/28 19:22:24.551 ::: Debug --          0         0        5A        39        EF         0 -->    5,867,024     1,000,000  

2015/01/28 19:22:25.361 ::: Debug --          0         0        59        B2        14         0 -->    5,832,635     1,000,000  

2015/01/28 19:22:26.377 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:27.394 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:28.407 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:29.421 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:30.439 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:31.449 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:32.470 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:33.472 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:34.487 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:35.509 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:36.509 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:37.528 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:38.554 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:39.567 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:40.373 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:41.381 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:42.395 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:43.411 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:44.424 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:45.436 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:46.453 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:47.466 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:48.475 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:49.498 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:50.510 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:51.523 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:52.540 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:53.551 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:54.364 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:55.376 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:56.391 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:57.405 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:58.421 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:22:59.432 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:00.445 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:01.462 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:02.474 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:03.486 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:04.504 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:05.515 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:06.535 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:07.538 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:08.557 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:09.370 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:10.383 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:11.403 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:12.411 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:13.423 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:14.447 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:15.459 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:16.467 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:17.493 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:18.504 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:19.513 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:20.525 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:21.542 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:22.548 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:23.371 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:24.378 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:25.391 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:26.417 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:27.423 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:28.439 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:29.446 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:30.463 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:31.477 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:32.495 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:33.503 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:34.520 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:35.532 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:36.545 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:37.559 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:38.367 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:39.391 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:40.401 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:41.413 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:42.428 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:43.449 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:44.455 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:45.476 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:46.479 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:47.496 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:48.518 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:49.532 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:50.538 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:51.562 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:52.363 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:53.381 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:54.393 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:55.404 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:56.418 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:57.436 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:58.450 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:23:59.454 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:00.479 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:01.489 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:02.505 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:03.515 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:04.530 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:05.543 ::: Debug --          0         0         0        35        66         0 -->    13,617     1,000,000  

2015/01/28 19:24:06.560 ::: Debug --          0         0         1        23         0         0 -->    73,950     1,000,000  

2015/01/28 19:24:07.375 ::: Debug --          0         0         1        94        F1         0 -->    103,006     1,000,000  

2015/01/28 19:24:08.386 ::: Debug --          0         0         1        BD        A5         0 -->    113,385     1,000,000  

2015/01/28 19:24:09.399 ::: Debug --          0         0         1        BD        A8         0 -->    113,388     1,000,000  

2015/01/28 19:24:10.413 ::: Debug --          0         0         1        BD        A8         0 -->    113,388     1,000,000  

2015/01/28 19:24:11.423 ::: Debug --          0         0         1        BD        A7         0 -->    113,387     1,000,000  

2015/01/28 19:24:12.434 ::: Debug --          0         0         1        BD        A7         0 -->    113,387     1,000,000  

2015/01/28 19:24:13.455 ::: Debug --          0         0         1        BD        A6         0 -->    113,386     1,000,000  

2015/01/28 19:24:14.474 ::: Debug --          0         0         0        CB        C9         0 -->    51,966     1,000,000  

2015/01/28 19:24:15.484 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:16.496 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:17.513 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:18.527 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:19.542 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:20.550 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:21.366 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:22.383 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:23.394 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:24.409 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:25.421 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:26.434 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:27.458 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:28.470 ::: Debug --          0         0         0         0         1         0 -->    1     1,000,000  

2015/01/28 19:24:29.475 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:30.494 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:31.503 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:32.517 ::: Debug --          0         0         0         0         2         0 -->    2     1,000,000  

2015/01/28 19:24:33.534 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:34.553 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:35.363 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:36.377 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:37.385 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:38.398 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:39.417 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:40.425 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:41.442 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:42.456 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:43.468 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:44.497 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:45.508 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:46.511 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:47.523 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:48.542 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:49.558 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:50.370 ::: Debug --          0         0         0         0         2         0 -->    2     1,000,000  

2015/01/28 19:24:51.378 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:52.403 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:53.414 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:54.424 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:55.435 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:56.452 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:57.461 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:58.482 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:24:59.488 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:00.504 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:01.518 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:02.542 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:03.547 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:04.356 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:05.373 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:06.386 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:07.401 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:08.412 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:09.429 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:10.444 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:11.453 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:12.472 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:13.485 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:14.500 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:15.516 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:16.527 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:17.541 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:18.548 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:19.365 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:20.382 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:21.392 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:22.407 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:23.422 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:24.435 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:25.447 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:26.462 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:27.476 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:28.491 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:29.507 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:30.518 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:31.533 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:32.548 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:33.362 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:34.374 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:35.383 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:36.402 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:37.419 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:38.428 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:39.443 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:40.464 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:41.476 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:42.484 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:43.505 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:44.518 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:45.523 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:46.541 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:47.559 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:48.366 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:49.386 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:50.395 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:51.406 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:52.420 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:53.437 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:54.457 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:55.464 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:56.479 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:57.500 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:58.509 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:25:59.520 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:00.542 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:01.556 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:02.363 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:03.378 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:04.383 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:05.411 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:06.421 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:07.432 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:08.443 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:09.456 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:10.474 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:11.495 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:12.499 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:13.512 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:14.536 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:15.544 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:16.554 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:17.366 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:18.380 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:19.394 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:20.407 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:21.415 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:22.430 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:23.447 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:24.464 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:25.472 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:26.495 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:27.508 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:28.525 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:29.536 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:30.548 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:31.363 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:32.376 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:33.391 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:34.403 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:35.414 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:36.434 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:37.439 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:38.459 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

2015/01/28 19:26:39.472 ::: Debug --          0         0         0         0         0         0 -->    0     1,000,000  

