# board=.../3D-Printer/Cooler-7805.bot.etch.tap
# tool size=0.007000
# pass=1
# preview window width=800 height=600
-0.66795, 0.71394,-0.66876, 0.71428
-0.66876, 0.71428,-0.66960, 0.71451
-0.66960, 0.71451,-0.67098, 0.71520
-0.67098, 0.71520,-0.67241, 0.71579
-0.67241, 0.71579,-0.67313, 0.71627
-0.67313, 0.71627,-0.67392, 0.71667
-0.67392, 0.71667,-0.67514, 0.71761
-0.67514, 0.71761,-0.67642, 0.71847
-0.67642, 0.71847,-0.67704, 0.71909
-0.67704, 0.71909,-0.67773, 0.71962
-0.67773, 0.71962,-0.67874, 0.72079
-0.67874, 0.72079,-0.67983, 0.72188
-0.67983, 0.72188,-0.68032, 0.72261
-0.68032, 0.72261,-0.68089, 0.72327
-0.68089, 0.72327,-0.68166, 0.72461
-0.68166, 0.72461,-0.68251, 0.72589
-0.68251, 0.72589,-0.68285, 0.72670
-0.68285, 0.72670,-0.68328, 0.72746
-0.68328, 0.72746,-0.68377, 0.72893
-0.68377, 0.72893,-0.68436, 0.73035
-0.68436, 0.73035,-0.68453, 0.73121
-0.68453, 0.73121,-0.68481, 0.73204
-0.68481, 0.73204,-0.68500, 0.73357
-0.68500, 0.73357,-0.68530, 0.73509
-0.68530, 0.73509,-0.68530, 0.73596
-0.68530, 0.73596,-0.68541, 0.73683
-0.68541, 0.73683,-0.68530, 0.73837
-0.68530, 0.73837,-0.68530, 0.73991
-0.68530, 0.73991,-0.68513, 0.74077
-0.68513, 0.74077,-0.68507, 0.74164
-0.68507, 0.74164,-0.68466, 0.74313
-0.68466, 0.74313,-0.68436, 0.74465
-0.68436, 0.74465,-0.68402, 0.74545
-0.68402, 0.74545,-0.68379, 0.74630
-0.68379, 0.74630,-0.68310, 0.74768
-0.68310, 0.74768,-0.68251, 0.74910
-0.68251, 0.74910,-0.68203, 0.74983
-0.68203, 0.74983,-0.68164, 0.75061
-0.68164, 0.75061,-0.68069, 0.75183
-0.68069, 0.75183,-0.67983, 0.75312
-0.67983, 0.75312,-0.67921, 0.75374
-0.67921, 0.75374,-0.67868, 0.75443
-0.67868, 0.75443,-0.67751, 0.75544
-0.67751, 0.75544,-0.67642, 0.75653
-0.67642, 0.75653,-0.67569, 0.75702
-0.67569, 0.75702,-0.67503, 0.75759
-0.67503, 0.75759,-0.67369, 0.75835
-0.67369, 0.75835,-0.67241, 0.75921
-0.67241, 0.75921,-0.67160, 0.75955
-0.67160, 0.75955,-0.67084, 0.75998
-0.67084, 0.75998,-0.66937, 0.76047
-0.66937, 0.76047,-0.66795, 0.76106
-0.66795, 0.76106,-0.66709, 0.76123
-0.66709, 0.76123,-0.63684, 0.77131
-0.63684, 0.77131,-0.63635, 0.77227
-0.63635, 0.77227,-0.63242, 0.77769
-0.63242, 0.77769,-0.62769, 0.78242
-0.62769, 0.78242,-0.62227, 0.78635
-0.62227, 0.78635,-0.61631, 0.78939
-0.61631, 0.78939,-0.60995, 0.79145
-0.60995, 0.79145,-0.60334, 0.79250
-0.60334, 0.79250,-0.40356, 0.79250
-0.40356, 0.79250,-0.38769, 0.80837
-0.38769, 0.80837,-0.37650, 0.83538
-0.37650, 0.83538,-0.37650, 0.86462
-0.37650, 0.86462,-0.38769, 0.89163
-0.38769, 0.89163,-0.40837, 0.91231
-0.40837, 0.91231,-0.43538, 0.92350
-0.43538, 0.92350,-0.61462, 0.92350
-0.61462, 0.92350,-0.64163, 0.91231
-0.64163, 0.91231,-0.65113, 0.90282
-0.65113, 0.90282,-0.65166, 0.90213
-0.65166, 0.90213,-0.65283, 0.90111
-0.65283, 0.90111,-0.65392, 0.90002
-0.65392, 0.90002,-0.65465, 0.89954
-0.65465, 0.89954,-0.65531, 0.89896
-0.65531, 0.89896,-0.65665, 0.89820
-0.65665, 0.89820,-0.65793, 0.89734
-0.65793, 0.89734,-0.65874, 0.89701
-0.65874, 0.89701,-0.65950, 0.89657
-0.65950, 0.89657,-0.66097, 0.89609
-0.66097, 0.89609,-0.66239, 0.89549
-0.66239, 0.89549,-0.66325, 0.89532
-0.66325, 0.89532,-0.75563, 0.86453
-0.75563, 0.86453,-0.75705, 0.86394
-0.75705, 0.86394,-0.75791, 0.86377
-0.75791, 0.86377,-0.75874, 0.86349
-0.75874, 0.86349,-0.76027, 0.86330
-0.76027, 0.86330,-0.76179, 0.86300
-0.76179, 0.86300,-0.76266, 0.86300
-0.76266, 0.86300,-0.76353, 0.86289
-0.76353, 0.86289,-0.76507, 0.86300
-0.76507, 0.86300,-1.01253, 0.86300
-1.01253, 0.86300,-1.03569, 0.85341
-1.03569, 0.85341,-1.05856, 0.83053
-1.05856, 0.83053,-1.07259, 0.81650
-1.07259, 0.81650,-1.07661, 0.81382
-1.07661, 0.81382,-1.08107, 0.81197
-1.08107, 0.81197,-1.08580, 0.81103
-1.08580, 0.81103,-1.66076, 0.81103
-1.66076, 0.81103,-1.66288, 0.81098
-1.66288, 0.81098,-1.66317, 0.81103
-1.66317, 0.81103,-1.66347, 0.81103
-1.66347, 0.81103,-1.66555, 0.81144
-1.66555, 0.81144,-1.66763, 0.81181
-1.66763, 0.81181,-1.66791, 0.81191
-1.66791, 0.81191,-1.66821, 0.81197
-1.66821, 0.81197,-1.67016, 0.81278
-1.67016, 0.81278,-1.67213, 0.81354
-1.67213, 0.81354,-1.67239, 0.81370
-1.67239, 0.81370,-1.67266, 0.81382
-1.67266, 0.81382,-1.67442, 0.81499
-1.67442, 0.81499,-1.67621, 0.81613
-1.67621, 0.81613,-1.67643, 0.81633
-1.67643, 0.81633,-1.67668, 0.81650
-1.67668, 0.81650,-1.67817, 0.81799
-1.67817, 0.81799,-1.78141, 0.91633
-1.78141, 0.91633,-1.78166, 0.91650
-1.78166, 0.91650,-1.78316, 0.91799
-1.78316, 0.91799,-1.78469, 0.91945
-1.78469, 0.91945,-1.78486, 0.91970
-1.78486, 0.91970,-1.78507, 0.91991
-1.78507, 0.91991,-1.78625, 0.92167
-1.78625, 0.92167,-1.78747, 0.92340
-1.78747, 0.92340,-1.78759, 0.92367
-1.78759, 0.92367,-1.78775, 0.92392
-1.78775, 0.92392,-1.78856, 0.92588
-1.78856, 0.92588,-1.78942, 0.92781
-1.78942, 0.92781,-1.78949, 0.92810
-1.78949, 0.92810,-1.78960, 0.92838
-1.78960, 0.92838,-1.79001, 0.93046
-1.79001, 0.93046,-1.79048, 0.93252
-1.79048, 0.93252,-1.79048, 0.93282
-1.79048, 0.93282,-1.79054, 0.93312
-1.79054, 0.93312,-1.79054, 0.93523
-1.79054, 0.93523,-1.79059, 0.93734
-1.79059, 0.93734,-1.79054, 0.93764
-1.79054, 0.93764,-1.79054, 1.41098
-1.79054, 1.41098,-1.78960, 1.41571
-1.78960, 1.41571,-1.78775, 1.42017
-1.78775, 1.42017,-1.78507, 1.42418
-1.78507, 1.42418,-1.78166, 1.42759
-1.78166, 1.42759,-1.77765, 1.43027
-1.77765, 1.43027,-1.77319, 1.43212
-1.77319, 1.43212,-1.76846, 1.43306
-1.76846, 1.43306,-1.64559, 1.43306
-1.64559, 1.43306,-1.64085, 1.43212
-1.64085, 1.43212,-1.63639, 1.43027
-1.63639, 1.43027,-1.63238, 1.42759
-1.63238, 1.42759,-1.62897, 1.42418
-1.62897, 1.42418,-1.62629, 1.42017
-1.62629, 1.42017,-1.62444, 1.41571
-1.62444, 1.41571,-1.62350, 1.41098
-1.62350, 1.41098,-1.62350, 1.38538
-1.62350, 1.38538,-1.61231, 1.35837
-1.61231, 1.35837,-1.59773, 1.34379
-1.59773, 1.34379,-1.59773, 1.34379
-1.59773, 1.34379,-1.59437, 1.34043
-1.59437, 1.34043,-1.59432, 1.34037
-1.59432, 1.34037,-1.59432, 1.34037
-1.59432, 1.34037,-1.59304, 1.33846
-1.59304, 1.33846,-1.59164, 1.33636
-1.59164, 1.33636,-1.59164, 1.33636
-1.59164, 1.33636,-1.59164, 1.33636
-1.59164, 1.33636,-1.58979, 1.33190
-1.58979, 1.33190,-1.58923, 1.32910
-1.58923, 1.32910,-1.58885, 1.32717
-1.58885, 1.32717,-1.58885, 1.32450
-1.58885, 1.32450,-1.58473, 1.32450
-1.58473, 1.32450,-1.58242, 1.32769
-1.58242, 1.32769,-1.57769, 1.33242
-1.57769, 1.33242,-1.57227, 1.33635
-1.57227, 1.33635,-1.56631, 1.33939
-1.56631, 1.33939,-1.55995, 1.34145
-1.55995, 1.34145,-1.55334, 1.34250
-1.55334, 1.34250,-1.54666, 1.34250
-1.54666, 1.34250,-1.54005, 1.34145
-1.54005, 1.34145,-1.53369, 1.33939
-1.53369, 1.33939,-1.52773, 1.33635
-1.52773, 1.33635,-1.52231, 1.33242
-1.52231, 1.33242,-1.51758, 1.32769
-1.51758, 1.32769,-1.51527, 1.32450
-1.51527, 1.32450,-1.51115, 1.32450
-1.51115, 1.32450,-1.51115, 1.32717
-1.51115, 1.32717,-1.51041, 1.33092
-1.51041, 1.33092,-1.51021, 1.33190
-1.51021, 1.33190,-1.51021, 1.33190
-1.51021, 1.33190,-1.51021, 1.33190
-1.51021, 1.33190,-1.50836, 1.33636
-1.50836, 1.33636,-1.50568, 1.34037
-1.50568, 1.34037,-1.50381, 1.34224
-1.50381, 1.34224,-1.50227, 1.34379
-1.50227, 1.34379,-1.50227, 1.34379
-1.50227, 1.34379,-1.48769, 1.35837
-1.48769, 1.35837,-1.47650, 1.38538
-1.47650, 1.38538,-1.47650, 1.41622
-1.47650, 1.41622,-1.47556, 1.42095
-1.47556, 1.42095,-1.47429, 1.42402
-1.47429, 1.42402,-1.47371, 1.42541
-1.47371, 1.42541,-1.47371, 1.42541
-1.47371, 1.42541,-1.47371, 1.42541
-1.47371, 1.42541,-1.47103, 1.42943
-1.47103, 1.42943,-1.46762, 1.43284
-1.46762, 1.43284,-1.46445, 1.43496
-1.46445, 1.43496,-1.46361, 1.43552
-1.46361, 1.43552,-1.46360, 1.43552
-1.46360, 1.43552,-1.46360, 1.43552
-1.46360, 1.43552,-1.46007, 1.43698
-1.46007, 1.43698,-1.45915, 1.43737
-1.45915, 1.43737,-1.45915, 1.43737
-1.45915, 1.43737,-1.45837, 1.43769
-1.45837, 1.43769,-1.45312, 1.44294
-1.45312, 1.44294,-1.45102, 1.44434
-1.45102, 1.44434,-1.44910, 1.44562
-1.44910, 1.44562,-1.44655, 1.44668
-1.44655, 1.44668,-1.44465, 1.44747
-1.44465, 1.44747,-1.43991, 1.44841
-1.43991, 1.44841,-1.43509, 1.44841
-1.43509, 1.44841,-1.43326, 1.44804
-1.43326, 1.44804,-1.43035, 1.44747
-1.43035, 1.44747,-1.42589, 1.44562
-1.42589, 1.44562,-1.42589, 1.44562
-1.42589, 1.44562,-1.42589, 1.44562
-1.42589, 1.44562,-1.42395, 1.44432
-1.42395, 1.44432,-1.42188, 1.44294
-1.42188, 1.44294,-1.41847, 1.43953
-1.41847, 1.43953,-1.41707, 1.43743
-1.41707, 1.43743,-1.41579, 1.43551
-1.41579, 1.43551,-1.41473, 1.43295
-1.41473, 1.43295,-1.41394, 1.43105
-1.41394, 1.43105,-1.41300, 1.42632
-1.41300, 1.42632,-1.41300, 1.21507
-1.41300, 1.21507,-1.41289, 1.21353
-1.41289, 1.21353,-1.41300, 1.21266
-1.41300, 1.21266,-1.41300, 1.21179
-1.41300, 1.21179,-1.41330, 1.21027
-1.41330, 1.21027,-1.41349, 1.20874
-1.41349, 1.20874,-1.41373, 1.20803
-1.41373, 1.20803,-1.41317, 1.20017
-1.41317, 1.20017,-1.41300, 1.19931
-1.41300, 1.19931,-1.41300, 1.19776
-1.41300, 1.19776,-1.41289, 1.19622
-1.41289, 1.19622,-1.41300, 1.19536
-1.41300, 1.19536,-1.41300, 1.18747
-1.41300, 1.18747,-1.41271, 1.18678
-1.41271, 1.18678,-1.41241, 1.18527
-1.41241, 1.18527,-1.41201, 1.18378
-1.41201, 1.18378,-1.41195, 1.18303
-1.41195, 1.18303,-1.40843, 1.17598
-1.40843, 1.17598,-1.40794, 1.17525
-1.40794, 1.17525,-1.40735, 1.17382
-1.40735, 1.17382,-1.40666, 1.17244
-1.40666, 1.17244,-1.40643, 1.17160
-1.40643, 1.17160,-1.40280, 1.16284
-1.40280, 1.16284,-1.40207, 1.16136
-1.40207, 1.16136,-1.40188, 1.16062
-1.40188, 1.16062,-1.40159, 1.15991
-1.40159, 1.15991,-1.40126, 1.15829
-1.40126, 1.15829,-1.40084, 1.15669
-1.40084, 1.15669,-1.40079, 1.15593
-1.40079, 1.15593,-1.40064, 1.15518
-1.40064, 1.15518,-1.40064, 1.15353
-1.40064, 1.15353,-1.40054, 1.15188
-1.40054, 1.15188,-1.40064, 1.15112
-1.40064, 1.15112,-1.40064, 1.15035
-1.40064, 1.15035,-1.40097, 1.14873
-1.40097, 1.14873,-1.40119, 1.14709
-1.40119, 1.14709,-1.40144, 1.14637
-1.40144, 1.14637,-1.40159, 1.14562
-1.40159, 1.14562,-1.40222, 1.14409
-1.40222, 1.14409,-1.41100, 1.11852
-1.41100, 1.11852,-1.41100, 1.08148
-1.41100, 1.08148,-1.39897, 1.04644
-1.39897, 1.04644,-1.37622, 1.01721
-1.37622, 1.01721,-1.34520, 0.99695
-1.34520, 0.99695,-1.30929, 0.98785
-1.30929, 0.98785,-1.30221, 0.98844
-1.30221, 0.98844,-1.30121, 0.98864
-1.30121, 0.98864,-1.29981, 0.98864
-1.29981, 0.98864,-1.29842, 0.98875
-1.29842, 0.98875,-1.29741, 0.98864
-1.29741, 0.98864,-1.29639, 0.98864
-1.29639, 0.98864,-1.29501, 0.98837
-1.29501, 0.98837,-1.29362, 0.98821
-1.29362, 0.98821,-1.29265, 0.98790
-1.29265, 0.98790,-1.29165, 0.98770
-1.29165, 0.98770,-1.29036, 0.98716
-1.29036, 0.98716,-1.28903, 0.98673
-1.28903, 0.98673,-1.28813, 0.98624
-1.28813, 0.98624,-1.26462, 0.97650
-1.26462, 0.97650,-1.23538, 0.97650
-1.23538, 0.97650,-1.21676, 0.98421
-1.21676, 0.98421,-1.21676, 0.98421
-1.21676, 0.98421,-1.21230, 0.98606
-1.21230, 0.98606,-1.20784, 0.98695
-1.20784, 0.98695,-1.20757, 0.98700
-1.20757, 0.98700,-0.99218, 0.98700
-0.99218, 0.98700,-0.99084, 0.98712
-0.99084, 0.98712,-0.98977, 0.98700
-0.98977, 0.98700,-0.98869, 0.98700
-0.98869, 0.98700,-0.98737, 0.98674
-0.98737, 0.98674,-0.98604, 0.98659
-0.98604, 0.98659,-0.98501, 0.98627
-0.98501, 0.98627,-0.98396, 0.98606
-0.98396, 0.98606,-0.98272, 0.98554
-0.98272, 0.98554,-0.98144, 0.98514
-0.98144, 0.98514,-0.98049, 0.98462
-0.98049, 0.98462,-0.97950, 0.98421
-0.97950, 0.98421,-0.97838, 0.98346
-0.97838, 0.98346,-0.97721, 0.98282
-0.97721, 0.98282,-0.97638, 0.98213
-0.97638, 0.98213,-0.97549, 0.98153
-0.97549, 0.98153,-0.97454, 0.98058
-0.97454, 0.98058,-0.95132, 0.96110
-0.95132, 0.96110,-0.91782, 0.94891
-0.91782, 0.94891,-0.88217, 0.94891
-0.88217, 0.94891,-0.84867, 0.96110
-0.84867, 0.96110,-0.82137, 0.98402
-0.82137, 0.98402,-0.80354, 1.01489
-0.80354, 1.01489,-0.79735, 1.05000
-0.79735, 1.05000,-0.80354, 1.08511
-0.80354, 1.08511,-0.81870, 1.11136
-0.81870, 1.11136,-0.81919, 1.11200
-0.81919, 1.11200,-0.81990, 1.11345
-0.81990, 1.11345,-0.82071, 1.11484
-0.82071, 1.11484,-0.82097, 1.11560
-0.82097, 1.11560,-0.82132, 1.11633
-0.82132, 1.11633,-0.82174, 1.11788
-0.82174, 1.11788,-0.82226, 1.11941
-0.82226, 1.11941,-0.82236, 1.12021
-0.82236, 1.12021,-0.82257, 1.12099
-0.82257, 1.12099,-0.82268, 1.12260
-0.82268, 1.12260,-0.82289, 1.12419
-0.82289, 1.12419,-0.82283, 1.12500
-0.82283, 1.12500,-0.82289, 1.12581
-0.82289, 1.12581,-0.82268, 1.12740
-0.82268, 1.12740,-0.82257, 1.12901
-0.82257, 1.12901,-0.82236, 1.12979
-0.82236, 1.12979,-0.82226, 1.13059
-0.82226, 1.13059,-0.82174, 1.13211
-0.82174, 1.13211,-0.82132, 1.13367
-0.82132, 1.13367,-0.82097, 1.13440
-0.82097, 1.13440,-0.82071, 1.13516
-0.82071, 1.13516,-0.81990, 1.13656
-0.81990, 1.13656,-0.81919, 1.13800
-0.81919, 1.13800,-0.81870, 1.13864
-0.81870, 1.13864,-0.80354, 1.16489
-0.80354, 1.16489,-0.79735, 1.20000
-0.79735, 1.20000,-0.80354, 1.23511
-0.80354, 1.23511,-0.82137, 1.26598
-0.82137, 1.26598,-0.84867, 1.28890
-0.84867, 1.28890,-0.88217, 1.30109
-0.88217, 1.30109,-0.91782, 1.30109
-0.91782, 1.30109,-0.95132, 1.28890
-0.95132, 1.28890,-0.96952, 1.27363
-0.96952, 1.27363,-0.97047, 1.27268
-0.97047, 1.27268,-0.97136, 1.27208
-0.97136, 1.27208,-0.97219, 1.27139
-0.97219, 1.27139,-0.97336, 1.27075
-0.97336, 1.27075,-0.97448, 1.27000
-0.97448, 1.27000,-0.97547, 1.26959
-0.97547, 1.26959,-0.97642, 1.26907
-0.97642, 1.26907,-0.97770, 1.26867
-0.97770, 1.26867,-0.97894, 1.26815
-0.97894, 1.26815,-0.97999, 1.26794
-0.97999, 1.26794,-0.98102, 1.26762
-0.98102, 1.26762,-0.98235, 1.26747
-0.98235, 1.26747,-0.98367, 1.26721
-0.98367, 1.26721,-0.98475, 1.26721
-0.98475, 1.26721,-0.98582, 1.26709
-0.98582, 1.26709,-0.98716, 1.26721
-0.98716, 1.26721,-0.98850, 1.26721
-0.98850, 1.26721,-0.98955, 1.26742
-0.98955, 1.26742,-0.99062, 1.26752
-0.99062, 1.26752,-0.99191, 1.26789
-0.99191, 1.26789,-0.99323, 1.26815
-0.99323, 1.26815,-0.99423, 1.26857
-0.99423, 1.26857,-0.99526, 1.26887
-0.99526, 1.26887,-0.99645, 1.26949
-0.99645, 1.26949,-0.99769, 1.27000
-0.99769, 1.27000,-0.99858, 1.27060
-0.99858, 1.27060,-0.99954, 1.27109
-0.99954, 1.27109,-1.00059, 1.27194
-1.00059, 1.27194,-1.00170, 1.27268
-1.00170, 1.27268,-1.00246, 1.27344
-1.00246, 1.27344,-1.00330, 1.27412
-1.00330, 1.27412,-1.00417, 1.27514
-1.00417, 1.27514,-1.02805, 1.29903
-1.02805, 1.29903,-1.06217, 1.31642
-1.06217, 1.31642,-1.10000, 1.32241
-1.10000, 1.32241,-1.11595, 1.31988
-1.11595, 1.31988,-1.11785, 1.31950
-1.11785, 1.31950,-1.11833, 1.31950
-1.11833, 1.31950,-1.11881, 1.31943
-1.11881, 1.31943,-1.12074, 1.31950
-1.12074, 1.31950,-1.12267, 1.31950
-1.12267, 1.31950,-1.12315, 1.31960
-1.12315, 1.31960,-1.12363, 1.31962
-1.12363, 1.31962,-1.12551, 1.32007
-1.12551, 1.32007,-1.12741, 1.32045
-1.12741, 1.32045,-1.12785, 1.32063
